authorID,name,location,reviewCount,friendCount,photoCount
5O4XIaPjg7wgkXrxRcd0FQ,Nini G.,"Chicago, IL",1,0,0
AbMjnKOwg736fcIu8apuyQ,Michael S.,"Vancouver, WA",2281,4670,19723
-v8QtGEtq--71AqcgOKhIQ,Lynn S.,"Saint Petersburg, FL",45,60,170
8kKz3Vf9-rarCoUWOzlcPQ,Job V.,"Chicago, IL",40,140,40
DS7y3kLe7mk6Ivfs8VKXJg,Lovepreet A.,"Laurel, MD",88,75,45
ll9xYfxhRJ3gy3upckMrTQ,Dan M.,"Washington, DC",702,357,45
jlRiZ-GeKHxN_VTm1M1e6w,Mimi L.,"Chicago, IL",161,689,647
MKTrPMPWriQuc5GkuYpFcQ,Austin T.,"Bellevue, WA",317,160,298
nRaTf-jUGZk_Oi3hbUwSdA,Chara B.,"Streeterville, Chicago, IL",50,11,1
SM89m7ZmR3nv18LOULI6zw,Abbey B.,"Houston, TX",18,71,45
08Dhk90xsB7X_0CmMfYMCg,Hurjane V.,"Fremont, CA",829,1496,6475
JOXV4z_oYfROwFe29x7jpQ,Christine W.,"Saint Louis, MO",267,244,657
vcs38G41GooTSeBgAen0Ng,Kathleen S.,"Highland, IN",78,110,67
g3VQca7eers5cPaMUI-e4w,Marina G.,"Atlanta, GA",18,0,24
fjyr_n8jt8DXGPErZIWKzw,Erica W.,"Chicago, IL",45,26,12
dxCRthiv_mEs6i6MDT7bkw,Brian B.,"St. Augustine, FL",115,140,170
UqMmCHqERc3bIzHdBG16Tw,Carla K.,"Larkspur, CA",107,12,5
aKN3Fq2uaRJTwZRPlI5GcQ,Alex S.,"Chicago, IL",2408,4902,6891
s-rKPIo7DuB-NL15nh5_Yg,Karis K.,"Irvine, CA",26,31,0
YgeAoShmmd2FlCD_gixJDw,Aditi M.,"Chicago, IL",124,521,243
nLubA27Qo3EgTnIEOgVvbQ,Denyce M.,"Chicago, IL",222,635,1678
ayMuHv_alTih10mbZ9HgZQ,Jim D.,"Chicago, IL",125,20,370
IE4xKfypWuM3eaaq5q9IxA,Jason P.,"Arlington Heights, IL",763,706,278
XObgt0IljVZwsmb5jOxR5A,Isida K.,"Chicago, IL",8,1,3
W2zno-nXaGa9Y2Au7L8wNA,Mike M.,"Bartlett, IL",173,173,1599
2lAZ16DxXWm24xWMhXyigQ,RedDot M.,"Chicago, IL",26,3,3
tVzuwcgE-MmYljVURGYvOg,Shannon E.,"River Forest, IL",110,506,541
OlhH_-yyVWU6jj8H2TMSiQ,Bill M.,"Chicago, IL",1499,1905,2579
39VpCS7N8fIEIQXnG6LTyw,Karen D.,"Chicago, IL",54,9,172
9mh76vFncdq6_uDnFv0qfA,I-Lin L.,"Inverness, IL",953,537,2814
2P5ewN8edttRSc4T-ySpHQ,Sophia H.,"Chicago, IL",20,53,10
UXQHptzCvrsshp7TaCowfA,Brittany H.,"Los Angeles, CA",175,312,133
HJ2IoXVt58yX5DXs9A5Jgw,Sara H.,"Chicago, IL",239,269,305
QqYwBrpPNuH8HFt2V_Afgg,Shelly F.,"Temecula, CA",6,3,0
l2D176Tcy1tbr-BHl1GiSw,Jen F.,"Detroit, MI",3,83,0
lZx_XOuL5wACxaNtby4JEA,Francis R.,"Chicago, IL",746,783,1095
R1FVpAyl_BtxHBWdau2VLg,Mark K.,"Columbus, OH",1972,186,1277
onY0SO_5Zl0IjO6R4-SVrQ,Jean L.,"Chicago, IL",716,442,1142
gfzja_8AJs2z6aRG8lqoeA,Kristen D.,"Chicago, IL",19,164,34
renp3guxhtjF3K2f0H7GAQ,Alissa J.,"Chicago, IL",121,65,152
CQcd6Ug2kpDIkhrsltT3aA,Omar N.,"Miami, FL",29,2,1
OL4yx9zblJxbKRK_cEZF2A,Kaitlyn F.,"Chicago, IL",33,137,78
UL4gAHMbbmTg2_qKGvbNaA,Antonio M.,"Skokie, IL",95,33,310
lwMRSo8NcI49Kuc8wvPIzQ,McKenna P.,"Reno, NV",162,108,302
ssr5LJsmgQMZ0nMpydUwow,Jenna C.,"Chicago, IL",245,44,382
mXMfuyY_SzJOERBD7k7yIQ,Aaron G.,"Chicago Loop, Chicago, IL",155,60,1185
n0YUqMs6zCWpQ9TjIskOjg,Jesse M.,"Palatine, IL",121,109,250
EwMP15M7bDmw1tqbinB1_g,Shannon L.,"El Segundo, CA",320,171,257
EwbNggOhuKM90aY6qC-NvQ,Stephanie S.,"Chicago, IL",126,275,561
fjyr_n8jt8DXGPErZIWKzw,Erica W.,"Chicago, IL",45,26,12
M6o_5diZgqzdswJnWZNKzg,Nicola P.,"Chicago, IL",213,511,2408
UaCUmLqUGvMIQe_Hrq0ZUg,Maria Q.,"Champaign, IL",80,155,154
jjPEFKH34zlpS4MaCkFMxA,Michael C.,"Chicago, IL",141,246,542
_vbEQU_xD95RZ-7j93z9hA,Tavi J.,"Chicago, IL",797,474,1727
mlAIo1g-KmvWZS0suxIhIg,Nerissa T.,"Chicago, IL",189,306,1728
CfKT4Pr7QYIUlcq4fnKfgg,Clara S.,"Chicago, IL",597,337,958
1NI_nQPRukDIPpLw7udmuA,Jessica B.,"Old Bridge Township, NJ",20,18,15
idtf-MaJZo6F5jL3NcBB_w,Steve S.,"Chicago, IL",241,60,30
iijSRrFPHZ0i3fcv5M1VJA,Jim B.,"Chicago, IL",151,7,30
EUdwPUJhFmhhIal3bYGbWw,R G.,"Chicago, IL",8,0,0
Wsa8RvYqxyoYY6vYYd4JYQ,Barbara P.,"Chicago, IL",31,27,7
KVN1eio-4QU3zlkPmZHRFQ,Jemmie W.,"Carmel, IN",560,203,2736
9RwnXk7_r1WQl62MyGko5g,Debbie M.,"Justice, IL",168,59,76
AJPvNMcK08sjYojrZYfUNA,Meghan S.,"Humboldt Park, Chicago, IL",4,46,5
rMDkgnfXwtjThv3aZxX5rQ,Sarah D.,"Miami, FL",8,401,5
n8kZb4cAu8AGaEMR4UCuqg,Emma C.,"Chicago, IL",113,88,405
wlHmEREQZ_LbR1VagN23yg,Jennifer H.,"Dublin, CA",248,448,310
zfzIMRZN5LYLLkc_rZjtdQ,J L.,"Schaumburg, IL",21,0,17
n8OOIXu1E1oM1TX5nuClYA,K R.,"Chicago, IL",16,13,11
XvDCc88bf48VumWuVchl0A,Ann L.,"Chicago, IL",199,168,502
c3Q95zSSGkrg52LUie7qeQ,Brandon K.,"Peoria, IL",1,82,0
2rHOyBD8-u4FaY22Xk1s8w,Brian B.,"Chicago, IL",73,32,25
M6o_5diZgqzdswJnWZNKzg,Nicola P.,"Chicago, IL",213,511,2408
M5CDadStKmQxLJPTBGBf0Q,Marissa F.,"Santa Barbara, CA",248,384,508
U11j0md4DV59nXD6kdb0KA,Jessica M.,"Chicago, IL",443,168,3453
9U9qcBFY1IdUewhk1_ffXA,Belen T.,"Frankfort, IL",5,39,2
46aycLjjoiRLhYm0eMPmIQ,Megan C.,"Chicago, IL",66,394,19
rbVk_X0_tWNyXOsxaYkb8A,Yuki Y.,"Chicago, IL",121,93,958
HR5TCqAjP9rlM_n_BA0JfA,Kay X.,"Chicago, IL",180,318,3079
CxxPUsjExKIQWu7I_XTJug,Jennifer G.,"Chicago, IL",301,23,2
tahpBAhjmutFhYUP_1NN-Q,Mark K.,"Raleigh, NC",1,254,0
nYqhy99R3hF3oduDSBuhTw,Lynae W.,"Oakland, CA",171,48,717
OO0vdQ0o8ZaPpTfjH-eVdw,Kristy S.,"Chesterton, IN",76,69,24
5WtfvIFMrwC_Vfn2UzWk7g,Parisa M.,"Carmel, IN",4,0,0
vk47l4nR8Ig8t857RoGBCw,Olga W.,"Wheeling, IL",43,1,23
kBEzLgLmbZ0SOPLc02Z_fg,Brie G.,"Chicago, IL",332,155,718
VxdBd4XPX8Y45PM9IlqIrg,Joanna M.,"Urbana, IL",99,103,94
WAdUd1RiRFVdvA2g-w91TA,Chhavi S.,"River North, Chicago, IL",174,114,98
lZx_XOuL5wACxaNtby4JEA,Francis R.,"Chicago, IL",746,783,1095
DZO2lmlHi41X19g9U44I1w,Laurie V.,"North Canton, OH",1000,522,492
1nQgh9EsgAF-KpJ-hxIkfQ,Heena D.,"Salt Lake City, UT",117,437,243
I3lzG3C_wyzqcsxHG-ErqQ,Emily D.,"Evanston, IL",85,248,10
lI9FjLMEGR2CN5uAa2gcvw,Luis R.,"Orlando, FL",5,3,11
qXwmxnWtDy4VflIS-aV6cA,Annie M.,"Lake View, Chicago, IL",2,221,2
_vbEQU_xD95RZ-7j93z9hA,Tavi J.,"Chicago, IL",797,474,1727
XVje85UtsXhO_BFSnCB6hQ,Ryan S.,"Chicago, IL",277,189,319
XUnT1W_zRnUtms9svpa-Pw,Caroline B.,"Chicago, IL",88,18,62
onY0SO_5Zl0IjO6R4-SVrQ,Jean L.,"Chicago, IL",716,442,1142
9mh76vFncdq6_uDnFv0qfA,I-Lin L.,"Inverness, IL",953,537,2814
O54qpaPFcfpR9rf7f6Ltag,Kyle D.,"Chicago, IL",581,258,1057
lqYffMDu6rcnAWLw5R7Gxw,Marco T.,"Niddatal, Germany",234,68,1017
D_KxT0MgSJTI4LVv_GNHaQ,Tim K.,"Dallas, TX",77,9,28
EwbNggOhuKM90aY6qC-NvQ,Stephanie S.,"Chicago, IL",126,275,561
MeIIBJC3lefCeQolzfCTkQ,Janine J.,"Chicago, IL",131,271,129
mf4SRwSIYJ4FxT45m87Mbg,Abū Bakr A.,"Chicago, IL",158,227,259
JMpOcsQW5WiugwtFrQP5-w,Chanpreet K.,"Chicago, IL",97,120,247
M6o_5diZgqzdswJnWZNKzg,Nicola P.,"Chicago, IL",213,511,2408
A-dn-C6ACFnkc_Lp3w2vEg,Sejal P.,"Chicago, IL",173,303,134
z303H5JVMtLjKLS68_FK2w,Emily T.,"Jackson, MS",13,158,6
Wg9XvfHw-8hk3PQsovxHFw,Aanchal B.,"Palatine, IL",55,181,76
a7BymR9tbmpHUZ0CHQ15zA,Meredith R.,"Santa Clara, CA",67,58,26
iXDNrZNhPuiO0CWXX6x8ZQ,Kate H.,"Chicago, IL",263,67,272
ZFrIecL2C2rB1s-IVxYBtw,Amelia N.,"Chicago, IL",74,32,23
S1X8Dk7Dn4c78lazal3HOQ,Pinkey P.,"San Antonio, TX",53,275,59
3b1ZEE-h_tca-fWBfNBqtA,Jenna Y.,"Newport Coast, CA",155,708,295
SGrlOkA8wfehd4mEuH2qsw,Andre M.,"Durham, NC",73,15,85
mNXD6NMrIaJELMINSyP9_Q,Claire K.,"Chicago, IL",120,338,213
ssr5LJsmgQMZ0nMpydUwow,Jenna C.,"Chicago, IL",245,44,382
HR5TCqAjP9rlM_n_BA0JfA,Kay X.,"Chicago, IL",180,318,3079
CxxPUsjExKIQWu7I_XTJug,Jennifer G.,"Chicago, IL",301,23,2
tahpBAhjmutFhYUP_1NN-Q,Mark K.,"Raleigh, NC",1,254,0
nYqhy99R3hF3oduDSBuhTw,Lynae W.,"Oakland, CA",171,48,717
OO0vdQ0o8ZaPpTfjH-eVdw,Kristy S.,"Chesterton, IN",76,69,24
5WtfvIFMrwC_Vfn2UzWk7g,Parisa M.,"Carmel, IN",4,0,0
vk47l4nR8Ig8t857RoGBCw,Olga W.,"Wheeling, IL",43,1,23
kBEzLgLmbZ0SOPLc02Z_fg,Brie G.,"Chicago, IL",332,155,718
VxdBd4XPX8Y45PM9IlqIrg,Joanna M.,"Urbana, IL",99,103,94
WAdUd1RiRFVdvA2g-w91TA,Chhavi S.,"River North, Chicago, IL",174,114,98
lZx_XOuL5wACxaNtby4JEA,Francis R.,"Chicago, IL",746,783,1095
DZO2lmlHi41X19g9U44I1w,Laurie V.,"North Canton, OH",1000,522,492
1nQgh9EsgAF-KpJ-hxIkfQ,Heena D.,"Salt Lake City, UT",117,437,243
I3lzG3C_wyzqcsxHG-ErqQ,Emily D.,"Evanston, IL",85,248,10
lI9FjLMEGR2CN5uAa2gcvw,Luis R.,"Orlando, FL",5,3,11
qXwmxnWtDy4VflIS-aV6cA,Annie M.,"Lake View, Chicago, IL",2,221,2
_vbEQU_xD95RZ-7j93z9hA,Tavi J.,"Chicago, IL",797,474,1727
XVje85UtsXhO_BFSnCB6hQ,Ryan S.,"Chicago, IL",277,189,319
XUnT1W_zRnUtms9svpa-Pw,Caroline B.,"Chicago, IL",88,18,62
onY0SO_5Zl0IjO6R4-SVrQ,Jean L.,"Chicago, IL",716,442,1142
aRUIGh65ilMeMVoVOAR-Vw,David R.,"Philadelphia, PA",9,2,0
pk3BkDMLOfegDnOZU_B3aw,Louie H.,"Chicago, IL",1,82,0
HpavJwxvoBmG3OTAXZo4GQ,Andrew M.,"Chicago, IL",73,224,153
RvvwCDaTs4_vO5LHTeEtSA,Chuck S.,"Chicago, IL",307,140,35
OA7g1ZyXIZSWCk2QkiVb_w,Annie M.,"Barrington, IL",10,338,4
ZhkM5Z88ueE-_P5kC2ijSQ,Jose R.,"Chicago, IL",7,0,0
K_NX1YyYL7tSizZD46BF9A,JukieThaKidd L.,"Buckeye, AZ",5,6,0
JJLxAt1hoObMYDVyFFwCfg,E T.,"Chicago, IL",71,16,51
xC5Xy91K0SROJ4WgnGemlQ,Jennifer L.,"Chicago, IL",7,265,1
eRwBoJjxQ2FNJSm3d1WmwA,Michael C.,"Newnan, GA",14,1,1
OandAonzKtHZSCgu7XONLQ,Ruben B.,"Knox / Henderson, Dallas, TX",7,301,2
gBvcHKZ5gwqpEtd68GzxzQ,Mark W.,"Calumet City, IL",1,1,0
ROjKJ0-1Zsa0AdLzq9FRNw,Ashley P.,"Chicago, IL",12,225,0
HUWPfofYNyttE2NqxAxJlQ,Belle L.,"Chicago, IL",871,94,2181
rbVk_X0_tWNyXOsxaYkb8A,Yuki Y.,"Chicago, IL",121,93,958
BTFCqmefqfUWOs9J_CrrKA,Kristen A.,"Downtown, Las Vegas, NV",74,1,67
cTEZ1wR0Z8PA4GJQl4NzdA,Allison R.,"OH, OH",98,16,77
7CY6P7xIyW8Z4KbDjR7dNg,Whitney P.,"Plainfield, IL",45,639,10
4qEqli0S2rkF-dhp1Mysdw,Peggy T.,"Chicago, IL",176,82,67
j3jaM4FyZPlDZy0m17stlw,Jonna N.,"Chicago, IL",164,182,604
LHy21bwmCVLcu9cwZsndOA,Doug G.,"Chicago, IL",83,76,33
QWxW_pApmpY9iPApC8P-UQ,Kelvin C.,"Brea, CA",1085,163,1045
47qilaS4xZ56n088herclA,Tim E.,"South Jordan, UT",55,7,9
xj4kmVaAsLVr5o_6WYj5LA,Cathy M.,"Anaheim, CA",1189,304,1234
yEnrAGq9PfyK_ZQqB0gP4g,Dana M.,"Kent, WA",476,105,1077
cnohx8UN5XyC7Evg2zX-3w,Deena H.,"Chicago, IL",681,291,6608
Sf1XAuaLfKdxoD8mFozpPw,Jess G.,"Saint Louis, MO",98,65,128
3oIt2taGHPYczKYm4lISTA,Matt H.,"Los Angeles, CA",173,241,440
rR-8vIL4Q586U0Dn-gcgdg,Shirley A.,"Miami, FL",76,219,225
EIh_Z08Fn4uVM0td_vYnMQ,Emily C.,"Queens, NY",38,529,144
4u_09BoBw8hR9i3yMNF3XQ,Cheryl W.,"Chicago, IL",156,73,172
p2zG6moVk1JWwxkALfWHVw,Aaron Z.,"Wexford, PA",211,135,43
OhEe7BHJHoMDPbDE2aHO9Q,Lindsay M.,"Hoboken, NJ",74,138,125
MYk4l5ACB_UIlKjGXtU0EQ,Josephine C.,"Ann Arbor, MI",146,11,451
Cls75x5zB0uihJYX6_Lofw,Bridget W.,"Milwaukee, WI",269,121,327
4ji3G6JOERYBqHtiSVADhw,Danielle K.,"Los Angeles, CA",64,0,22
DS7y3kLe7mk6Ivfs8VKXJg,Lovepreet A.,"Laurel, MD",88,75,45
L5KYZsuCJ7HBdRfqtfMHJw,Scott M.,"Canton, MI",199,125,41
OKF48j4xyf44B4mqG26hBQ,Cindy U.,"New York, NY",148,166,231
6Ran9TpexL4gVhuGZA1lcQ,Ashley H.,"Atlanta, GA",39,76,115
VzpSuUZP9XxAYJ0QYj_Mxw,Veronica Z.,"Chicago, IL",12,3,10
PWdlt8sxPt6MG8RpqOSDNg,William H.,"Cleveland, OH",10,35,1
aWyq4wbcDA1xQ4tBXiDN8Q,Sheila R.,"Chicago, IL",28,7,196
TjsXLImqhoiT_cdOd2WXCw,Jenny L.,"Highland Park, IL",15,27,0
oZXJYVOJLTh31-x1PYV-QA,Alan L.,"Highland Park, IL",50,2,1
Y1T7sd4TKOe4utqV5hFdMQ,Shanti N.,"Chicago, IL",777,133,129
1KrSZGq69Xg-YEqQGOuFZg,Anthony D.,"Rahway, NJ",31,0,0
CBzFdHms_WmVoqqFwlDlLQ,T F.,"Chicago, IL",76,0,0
_vbEQU_xD95RZ-7j93z9hA,Tavi J.,"Chicago, IL",797,474,1727
RlBA5D0Y91I9wh338mGbng,Monique M.,"Arlington Heights, IL",26,16,5
WZTOGGUUWPR4pyqfgH5prA,Paula C.,"Buffalo Grove, IL",11,51,4
jrBffP2hdXS6wqXGIBKh-Q,N E.,"Chicago, IL",92,74,878
K5AA6v0qtzskJBem3Pn3vg,Chris B.,"Gaslamp, San Diego, CA",14,0,1
DhCjR9h2PZ7NTO1Y2AYH-g,John R.,"Kalamazoo, MI",38,22,0
XW52HYZ_YEsV7InBwKfhgA,Laura C.,"Milwaukee, WI",265,55,10
boWYo7KZo_WVQz9_yAtMQA,Jonathan R.,"Chicago, IL",58,71,0
9mDYT4O20SSGjOUmjMZVnw,Laura G.,"Chicago, IL",88,23,2
fTxrjT1UcXAp9SJGQMXgig,Stefan K.,"Chicago, IL",36,12,4
spkspIaGx9aj8wsnGOVnqA,Monique B.,"Chicago, IL",446,51,53
mxjricT20C2_4UMwYS5GRg,Lily C.,"Waipahu, HI",17,0,0
Ip6h3fCchNhmObFqKqPMLQ,Mary D.,"Chicago, IL",54,0,14
Jt-CjEoIvW_5FJIkpx5jrQ,Tony S.,"Chicago, IL",24,3,1
dUiZH7E5Pd-upJHHm6F92w,Tonya K.,"Matteson, IL",79,34,145
MxG9PDzX_kh7rNts9hjAvA,Juan R.,"Aurora, IL",4,121,0
ZqliZWwKeThUABgA7KENIw,Megan E.,"Milwaukee, WI",41,4,11
M9KJk1dHWg5PjhJ8nq2Pjw,Zayra E.,"Miramar, FL",1,21,0
TxK6Lasb-72QBT5JXiqAgA,Kay V.,"Chicago, IL",64,81,27
nJnCl5IWPF4JKgsY4gqZXw,Julie P.,"Chicago, IL",14,0,2
rCTVWx_Tws2jWi-K89iEyw,Lindsey A.,"Chicago, IL",339,71,24
NiYHP3G-zj-WlxkgsjAmJw,Mysel O.,"Chicago, IL",101,147,410
9ObpdsRuoAh-JPkvANJ6-Q,LoveToEat Z.,"New York, NY",280,9,1014
YRuE6_ymN45M3oDQtNtsEw,Carolyn F.,"Poughkeepsie, NY",99,10,701
jE9NjPSr88NlZwlVklKM8Q,Tessamaria C.,"Albuquerque, NM",24,169,18
wRGHZfUiCucJwbVkSiPMug,J. A.,"Chicago, IL",25,264,21
dB4-A5dGqkJbT5dmfQjGvA,Ryan P.,"Chicago, IL",60,322,3
LDjxcCWNw-FSOJZXtLbiwg,Katie V.,"Milan, Italy",7,26,2
XUeAXC0NIyB8hANLN1aCQg,barbara j.,"Frankfort, IL",17,10,0
bh9izcnhZixZjju_cggv4A,G R.,"Chicago, IL",790,305,956
uEQ3nCdOBNOeJ0ow4Ds1vA,Steve A.,"Orlando, FL",1100,221,3104
TzjzKr2Z4OefqlwVUWQoBg,Gern B.,"Noblesville, IN",112,3,0
9mh76vFncdq6_uDnFv0qfA,I-Lin L.,"Inverness, IL",953,537,2814
GEfnn0Rw7_J8O81IR18rdw,Alex B.,"Ann Arbor, MI",4,80,0
xSiaB8hXMYvPbZyBEgx2Wg,Christina W.,"Chicago, IL",212,12,24
QnIrewrXxFnssw_gG1gF-Q,Sarah S.,"Chicago, IL",2469,4474,15545
6tPXsiDVPbJhHpufXZye0g,Angela S.,"Highland Park, IL",791,2542,6867
4TmQCk2HTrXU4d4U5rcYFw,Jasmine V.,"Chicago, IL",26,155,30
haeN5AmCN4qht7QAKjellg,Julia R.,"Morton Grove, IL",59,9,32
9yhIO_8htNBs14va3F8T5g,Otto V.,"Chicago, IL",68,52,514
UBcycBvac-YqLFtNNvRxkA,Chelsia L.,"Chicago, IL",142,661,183
LlFnAh_QwL1I_JS3aGCUug,Jac C.,"Uptown, Chicago, IL",14,0,10
zOvi_MmGZUlx_tsL0XOV2g,Vishnu M.,"Princeton, NJ",34,71,1
RmZftN5LBMlobgKISfoVjw,Ryanne A.,"Chicago, IL",105,320,350
nIBAMAZNKNE_etD04VuKpw,Crystal C.,"Chicago, IL",63,92,36
TQCSj5-SgTjuMx6eEEAiCA,Shambavi K.,"Chicago, IL",518,249,722
WT0D58Wglj8ydl6OkJhlkg,Harish V.,"Englewood, CO",230,144,1155
2KVdAkYz6s3WtPne9SZUbQ,Yan V.,"Chicago, IL",44,5,15
ciWrcsmIQNwI3sEfKpylgA,Kerry G.,"San Francisco, CA",264,244,81
Mm3dizKXCm3pow3wRmMbtw,Rebecca M.,"Denver, CO",172,69,73
NDn-XOyuVda1bZ80U7AXYA,Katie S.,"River North, Chicago, IL",8,268,1
1s3te7TeVRFdLVPB8pqfWQ,Latrice A.,"Oak Lawn, IL",263,101,615
9mh76vFncdq6_uDnFv0qfA,I-Lin L.,"Inverness, IL",953,537,2814
O54qpaPFcfpR9rf7f6Ltag,Kyle D.,"Chicago, IL",581,258,1057
lqYffMDu6rcnAWLw5R7Gxw,Marco T.,"Niddatal, Germany",234,68,1017
D_KxT0MgSJTI4LVv_GNHaQ,Tim K.,"Dallas, TX",77,9,28
EwbNggOhuKM90aY6qC-NvQ,Stephanie S.,"Chicago, IL",126,275,561
MeIIBJC3lefCeQolzfCTkQ,Janine J.,"Chicago, IL",131,271,129
mf4SRwSIYJ4FxT45m87Mbg,Abū Bakr A.,"Chicago, IL",158,227,259
JMpOcsQW5WiugwtFrQP5-w,Chanpreet K.,"Chicago, IL",97,120,247
M6o_5diZgqzdswJnWZNKzg,Nicola P.,"Chicago, IL",213,511,2408
A-dn-C6ACFnkc_Lp3w2vEg,Sejal P.,"Chicago, IL",173,303,134
z303H5JVMtLjKLS68_FK2w,Emily T.,"Jackson, MS",13,158,6
Wg9XvfHw-8hk3PQsovxHFw,Aanchal B.,"Palatine, IL",55,181,76
a7BymR9tbmpHUZ0CHQ15zA,Meredith R.,"Santa Clara, CA",67,58,26
iXDNrZNhPuiO0CWXX6x8ZQ,Kate H.,"Chicago, IL",263,67,272
ZFrIecL2C2rB1s-IVxYBtw,Amelia N.,"Chicago, IL",74,32,23
S1X8Dk7Dn4c78lazal3HOQ,Pinkey P.,"San Antonio, TX",53,275,59
3b1ZEE-h_tca-fWBfNBqtA,Jenna Y.,"Newport Coast, CA",155,708,295
SGrlOkA8wfehd4mEuH2qsw,Andre M.,"Durham, NC",73,15,85
mNXD6NMrIaJELMINSyP9_Q,Claire K.,"Chicago, IL",120,338,213
ssr5LJsmgQMZ0nMpydUwow,Jenna C.,"Chicago, IL",245,44,382
91Htkq3p93uSQasm_fQ75A,Paulina N.,"Chicago, IL",55,47,67
i6IqvUPvNKIyn3geiyhyhw,Cindy W.,"San Francisco, CA",591,544,371
VxdBd4XPX8Y45PM9IlqIrg,Joanna M.,"Urbana, IL",99,103,94
kBEzLgLmbZ0SOPLc02Z_fg,Brie G.,"Chicago, IL",332,155,718
D5ZOmINFTHCNTP0Zld-mRw,Lauren F.,"Chicago, IL",216,97,219
-0e6xyw_4zyg-2YtqSlS_g,Michaela K.,"Champaign, IL",55,108,8
fjyr_n8jt8DXGPErZIWKzw,Erica W.,"Chicago, IL",45,26,12
AZ-_Aq3jXfZN2Lg_OMZa-g,Miguel M.,"Chicago, IL",433,4,2190
WT0D58Wglj8ydl6OkJhlkg,Harish V.,"Englewood, CO",230,144,1155
9q4gEXo8lfKPVcmhMNIlyQ,Dina R.,"Kansas City, KS",90,108,243
ogL-6zZ0Gf1Q-DKu8D19PA,Kate L.,"Chicago, IL",347,119,74
8FVdMqcJQIx_5T0IEWbKCQ,W A.,"Chicago, IL",6,0,0
Whs39XQA9Nr5E7Q5BlJ59g,Katherine B.,"Grosse Pointe, MI",6,0,5
ds-C9AXGATTmvsCEWCqmZg,Alex C.,"Orland Park, IL",311,98,120
A-dn-C6ACFnkc_Lp3w2vEg,Sejal P.,"Chicago, IL",173,303,134
nMM9PhPrnZbETB3e1WmEKA,Jonnathan J.,"Saint Louis, MO",116,82,223
MoxXskpVqtNAy_OghChkeQ,Larae A.,"Costa Mesa, CA",46,18,29
XJgRdHOsgypEba4oKwAh1w,Augie R.,"Chicago, IL",738,165,113
img5EDfpw3hhlGeQmRcQKA,Ganga S.,"Buffalo Grove, IL",40,242,61
JSgTN7yyF4X9zq1ojOmpKg,Sunny C.,"Mountain View, CA",120,4,314
oYKgBGZcvMiejchBS6Rcgw,Shelby E.,"Chicago, IL",137,295,109
plZt-88namEpQt_G5mSe4w,Alex A.,"Chicago, IL",277,1795,2782
T3PR3-U8Dj7v_N38zPuQYg,Elise T.,"Chicago, IL",19,43,1
cnohx8UN5XyC7Evg2zX-3w,Deena H.,"Chicago, IL",681,291,6608
9yhIO_8htNBs14va3F8T5g,Otto V.,"Chicago, IL",68,52,514
1s3te7TeVRFdLVPB8pqfWQ,Latrice A.,"Oak Lawn, IL",263,101,615
Uex8824nyLynRZsLx-N6Yw,Dee D.,"Gurnee, IL",1,0,0
3gZH1hHFSPeC8B5Bicvs-Q,Tanya M.,"Bloomfield Hills, MI",20,7,14
--4uW4yJiRT2oXMYkCPq1Q,Ariella G.,"Dolton, IL",50,54,28
LsP0SST68WMavZp1mOL9iA,Jose G.,"Naperville, IL",3,1,1
E6-Fau9Xv8aDbrUS-lavTA,Jenny J.,"Hazel Crest, IL",183,145,561
ieRkjbk5qWRNZMpnMMeA1w,Samantha G.,"Chicago, IL",53,224,146
aKN3Fq2uaRJTwZRPlI5GcQ,Alex S.,"Chicago, IL",2408,4902,6891
5cQ4lobxpw5Kj3Na5zH7dA,Haseeb K.,"Lincoln Park, Chicago, IL",17,197,6
CfKT4Pr7QYIUlcq4fnKfgg,Clara S.,"Chicago, IL",597,337,958
-_MWKPw45O85nUG9ufxMNg,Romana N.,"Chicago, IL",75,757,498
qopA1DLwDjDSIxsfCo9Zyg,Kate D.,"Chicago, IL",178,77,70
7A92EOqBTOfKL1gZpVB_sw,Lydia T.,"Dearborn Heights, MI",65,67,189
2fw9sjnppyG8H-fyQTBfCg,Mr H.,"Highland Park, IL",112,0,34
_vbEQU_xD95RZ-7j93z9hA,Tavi J.,"Chicago, IL",797,474,1727
ag3oMUgbPmP7L22caR7apg,Elizabeth L.,"Bloomfield Hills, MI",1,0,0
XLjgJy09cx5rOe1MCJ29Cg,Michelle Z.,"Pleasanton, CA",4,0,9
39VpCS7N8fIEIQXnG6LTyw,Karen D.,"Chicago, IL",54,9,172
rVGdnmBc1yJXVH72ldCVTA,Tara Z.,"Chicago, IL",46,4,0
zCqABKbzkb6qWJM8AhGEJw,Natalie J.,"Chicago, IL",119,283,92
RC7tgbXfGZ_8awnWgVoZIQ,Brooke H.,"Los Angeles, CA",34,13,9
OwrAyMkUT5m8S2PKB6bBJQ,Natalie B.,"Fremont, IN",6,0,0
nAuv9MCcHzhF5hcJQ9Xdfw,Cristina L.,"New York, NY",90,203,8
ohM4Y0uuPVOmyCLjJJ1WyQ,Lisa S.,"Manhattan, NY",76,8,26
gEekd09zZBV4hTOg70elRw,Gracie R.,"Chicago, IL",3,71,14
mTuQMf9rKRoUWPXF04ULaQ,Stephanie B.,"Wayne, PA",65,0,2
CN1wD5ETpgJPimrsTIxaHA,Amy R.,"Chicago, IL",190,47,265
