reviewID,businessID,reviewerID,date,reviewContent,rating,usefulCount,coolCount,funnyCount
p4FI5g7H2Ox_E1QR1fz5Zw,Rx7Ig5gBISFtGHrviH0cFg,HR5TCqAjP9rlM_n_BA0JfA,12/1/2017,"Good God almighty, at Hutch brunch is served every day, alrighty!!! This place is crazy busy and for good reason; the food comes out quick, is very good and again, every dang day they slang bomb brunch. This place is also very small, I mean the space when packed is beyond tight (gunshot style space); and you'll be intimately close to other patrons after a meal for sure. To start, I went with the Nutella poppers. Man, these poppers were popping! So warm, fresh and just the right amount of powder sugar. The blood orange mimosa on the other hand was clearly made with a very cheap brute. I asked for more juice to balance it out but it was still very over powering. I suppose for $2.00 it is what it is.This was the second chicken n waffle situation I'd had thus far and the winner! Best waffle I've ever had with chicken n waffles - great texture moist and the green peppers and seasoning were on point. The chicken was very well-seasoned, very manageable, tender, super fresh and hot.This is a cool spot to kiki, spill tea and catch up with friends. Staff was was cool beans - reservation are highly suggested and now available via the Yelp App or desktop version of Yelp.",4.0,18,22,17
9K0q2htGbQwVhYpzIXyZhg,Rx7Ig5gBISFtGHrviH0cFg,CxxPUsjExKIQWu7I_XTJug,2/17/2018,"We had lunch at Hutch this past week and I thought it was okay - nothing great, but nothing bad.  I had the Chicken Caesar Wrap and while the fries were quite tasty, I thought the wrap was just average - and needed a little more dressing.  My husband got the Chilaquiles and he liked them - the chips were mixed in so they were soggy - not my cup of tea.  I like fresh and crunchy chips on the Chilaquiles.I would go back - but it wouldn't be my first choice in restaurants.",3.0,1,1,0
_HxhxgrXPPl_NBQEEi2OMg,Rx7Ig5gBISFtGHrviH0cFg,tahpBAhjmutFhYUP_1NN-Q,1/1/2018,"I usually do not rate places on yelp ever, however, this is an exception because of how horrible our experience was here. We came New Years morning and it was not that crowded however you would think it was based on how few times our server visited out table. I ordered a river north skillet for $13 and it was so small that I ended up walking to McDonald's right after because I was still so hungry. It was a Monday and were told that we were getting the weekday drink specials, but ended up getting charged the weekend rate which made our bill 50% higher. When our server brought back the bill we asked if we could split it up. They have a limit of splitting a check 5 ways, which is fine because Venmo exists, but when we got our bill back split into 3, grouping couples together, all of the drinks and food were mixed up so it was an even larger headache having to fix their mistakes in addition to paying people back. Overall, absolutely horrible experience with way overpriced food and drinks. The cheesy potatoe casserole is pretty good but I would never recommend this place for brunch, drinks, or anything for that matter.",1.0,0,0,0
Wm_GXar6WxRXYkMJWgomyw,Rx7Ig5gBISFtGHrviH0cFg,nYqhy99R3hF3oduDSBuhTw,2/9/2018,"Cute little establishment. Popped in on Super Bowl Sunday for a quick light breakfast before all the game day shenanigans. Super cute on the inside, staff was very very friendly. Food however was just okay. Nothing outstanding. Was kinda bland lacking seasoning and flavor.",2.0,0,1,0
8QNTVqDz6b_-SRoXh3XARQ,Rx7Ig5gBISFtGHrviH0cFg,OO0vdQ0o8ZaPpTfjH-eVdw,9/14/2017,"This. Place. Is. Awesome. My husband and I came across this place while researching brunch in Chicago. We found a Groupon, read the reviews both there & on Yelp & decided to give it a go.It's loud & the tables are close together, but that's what gives it a unique appeal. I think it was cool. I didn't feel uncomfortable at all. Mimosas were great & only $4! We ordered Nutella poppers (everything I had ever dreamed of) & we each got something we both wanted to try so we could sample & share: I got a smoked salmon sandwich & my husband got a chicken biscuit stack. Both were really good. Our server was a little slower but I was okay with t. He was nice and very sweet, and we really weren't in a rush. I did bring to his attention that my sandwich didn't come with the egg that it was supposed to per the menu & he brought it out (one of the main reasons I ordered it!).The ingredients were quality & the food was delicious and filling. Needless to say I am glad we discovered this place. We definitely will be back!",5.0,1,0,0
PYymedow3Ec2i4zbp465uw,Rx7Ig5gBISFtGHrviH0cFg,5WtfvIFMrwC_Vfn2UzWk7g,2/25/2018,We've come for brunch here multiple visits to Chicago and were never disappointed. Parking on the street is easy. You can reserve a table online or just walk in and not wait too long. The service is speedy and the coffee is great! Nutella poppers are a sweet treat heaven that I highly recommend. The avocado toast with kale and mushrooms is filling without being too heavy. We will keep coming back!,4.0,1,1,0
nsIAXJA9d_7dRlPatiOw8w,Rx7Ig5gBISFtGHrviH0cFg,vk47l4nR8Ig8t857RoGBCw,2/12/2018,"This is a nice place to go for Sunday brunch. You can call ahead and they will put you on a wait list so you can wait for your table in the comfort of your home. The food definitely looks better than it tastes. Nutella poppers were a complete disappointment being too greasy and too doughy. The lox platter had the smallest bagel you can imagine, you would need 3 of those to finish all the toppings it comes with. I am not sure if I want to go back, this place left me feeling neither completely disappointed nor impressed.",3.0,0,0,0
pq6DoE-Kmp12Qekeir_RXw,Rx7Ig5gBISFtGHrviH0cFg,kBEzLgLmbZ0SOPLc02Z_fg,8/11/2017,"I was already a fan of their brunch, but just discovered their incredible happy hour specials! $2 bubbly, $4 wine, $5 apps...it's amazing! Best thing is you're not crowded with 100 people breathing down your neck! Service is great, food is tasty, and the bill is minimal. Been here two weeks in a row already and will soon become a regular.*EDIT: their French fries are my new favorite anywhere! Add some ranch and you'll be so happy!",5.0,0,0,2
UpUuLFkP6Bl2Kmndy_ioKw,Rx7Ig5gBISFtGHrviH0cFg,VxdBd4XPX8Y45PM9IlqIrg,2/1/2018,"This place was nice, really laid back atmosphere.  A place to get brunch with a couple of girlfriends.  The food was good, I highly recommended the Nutella stuffed dough balls (sorry the name has slipped me).  The cocktails were also A+.  No complaints here.  This was a fun little brunch spot with friendly service. Unfortunately, nothing I ate was really anything outstanding from other brunch spots.  I still recommended them if you are in the area.",4.0,0,0,0
kc0BcPcGj36b7kzKV_NTlA,Rx7Ig5gBISFtGHrviH0cFg,WAdUd1RiRFVdvA2g-w91TA,7/25/2017,"Came back to give this place another try with the gift card the GM had generously given us and unfortunately, we were still disappointed. The carafes weren't filled to the top. The totchos eggs were burnt on the bottom and not runny, pretty over cooked. The veggie Benedict tasted okay but didn't look appetizing. Boyfriends turkey burger was also just meh. I wish they'd pay a little more attention to their food quality and service, and the place could do so much better!",3.0,0,2,0
aun_uq9hHh5WmauI_tY8qg,Rx7Ig5gBISFtGHrviH0cFg,lZx_XOuL5wACxaNtby4JEA,4/22/2017,"Happy hour! Happy hour! Happy hour!Monday-Friday 4pm-7pm. Choice of drink specials from $2-$5 and a select menu of $5 food options. I gotta say... what a deal!We did an order of their chicken & avocado flatbread, smoked salmon flatbread, & hot chicken with fries. Plenty of food for 2 and definitely a good amount we ended up taking home. The smoked salmon was my favorite of the trio and easily the most bang for buck. And a quick shout out to those crispy fries that came with the hot chicken. Definitely could've eaten a whole side of that for myself.For drinks, I went with a Great Lakes amber followed by an allagash white... $3 a pop during happy hour. Almost want to go five star on this since it's such a great value, but the chicken flatbread and hot chicken were just alright.For sure I'll be back around this spot for happy hour. I dig it.'Til next time, cheers!112/365",4.0,14,5,7
avPdMxetPQchM0g9R5uH7w,Rx7Ig5gBISFtGHrviH0cFg,DZO2lmlHi41X19g9U44I1w,5/27/2017,"Had some time after work and before my commute home, so I took the train into the city for brunch.  Several colleagues had recommended this spot. I had the kale avacado toast and a Bloody Mary.  The server warned me that the Bloody Mary is spicy.  I don't know if I just don't have any spicy sensation in my taste buds, or if there is some sort of legal disclaimer that restaurants have to give people, but every time someone tells me something is spicy, I don't feel it/taste it.  That said, it was delicious.  The garnish was a fried pickle!  (Along with some cheese and an olive and a cucumber.) The avacado toast was pretty goood.  If I were to go back again I would try the cheesy potato hash and the Benedict dish that replaces the English muffin with fried green tomatoes.  Service was good, but a person who was not originally my server seemed to be rushing me to collect my payment at the end.  (And I do not linger.  I get in there, order, eat, and get out.  Especially when I am dining alone.  So I am not sure it was necessary to rush when the restaurant was half-empty.)  Other than that, everything was top-notch.",4.0,1,0,0
QZ3vXo27xq3nfOySMsqzbw,Rx7Ig5gBISFtGHrviH0cFg,1nQgh9EsgAF-KpJ-hxIkfQ,3/14/2017,"We had reservations at 10:00 AM on sunday morning but it was not that crowded. You could probably get away with not having one that early but by 11:00/11:30 the place was packed.The have free cucumber or lemon infused water! We got lemon to detox from St pattys drunkenness from the day before.They had a few vegetarian options on the menu. I got the totchos and a side of their famous hash browns. The totchos had such good flavor with the truffle cheese and the friend eggs, I would get them again. And the hash browns were pretty good too, I did not expect how cheesy they were. Definitely overloaded on the potatoes but whatever calories don't count on the weekends right...Our server was really sweet and came around often, and the decor was really cool. They have a giant chalkboard on the back wall highlighting their specials and I think they have a $10 mimosa carafe deal on the weekdays.",4.0,3,2,0
9iSDfcDGjsnkbowjZi9tyw,Rx7Ig5gBISFtGHrviH0cFg,I3lzG3C_wyzqcsxHG-ErqQ,10/13/2017,"Cute atmosphere & nice aesthetic for brunch with friends (and for pictures!). Really fast and friendly service (although there were only a few tables when we went, so I don't know if I'm the best judge). Coffee was good. I ordered the croissant French toast and I wasn't a big fan. It wasn't super flavorful/sweet (neither the bread or the cream filling), and it was sort of a weird consistency (some parts almost seemed ""raw""). My friend ordered the avocado toast and really liked it, aside from it being difficult to eat. Overall, decent and would maybe try again, but not high on my list.",3.0,0,0,0
gzQIc8jJVLF5Zl7oWEpIyA,Rx7Ig5gBISFtGHrviH0cFg,lI9FjLMEGR2CN5uAa2gcvw,1/2/2018,Food was excellent lemonade was so delicious. I had the chilaquiles and omg they were to die for. My fiancé had biscuit and fried chicken with the cheesy potatoes and the flavor of it all was a party in your mouth. The server was very attentive as well!,5.0,0,0,0
o8Y-pfdkGhWYxeLcmGqaAA,Rx7Ig5gBISFtGHrviH0cFg,qXwmxnWtDy4VflIS-aV6cA,1/1/2018,"Average place, with average food. Wouldn't go out of my way to go back again. Got the veggie benedict. The hollondaise lacked seasoning and was overall sub par. It also came with a ""cheesy hash""... which was more of a lukewarm, bland potato salad.",2.0,0,0,0
CoAFwbaE8ot0POEP9OsnJA,Rx7Ig5gBISFtGHrviH0cFg,_vbEQU_xD95RZ-7j93z9hA,12/7/2016,"I went here for brunch on a Saturday around 10:30am with a friend. I love that it wasn't crowded and we were able to sit right away. I went with the chicken and waffles and compared to other places they weren't as good. The chicken was dry, the waffles tasted like they were made with cornmeal (or something on the healthier side...lol), and there wasn't syrup on the dish to give it the flavor it was lacking.I did however like they were very accommodating to my friend and her super strict dietary restrictions. Just one thing she noted though was she wasn't expecting cheese in the hash browns that were served to her because it wasn't mention on the menu that cheese was a part of the hash brown dish. Im not sure if it was or not cause I didn't order hash browns, but if it wasn't mention it probably should be.Overall my experience was okay, service was good, and I would go back to try more menu items...just wouldn't get the chicken and waffles again.",3.0,2,1,6
59ARek9LaaetJSOedjgp8w,Rx7Ig5gBISFtGHrviH0cFg,XVje85UtsXhO_BFSnCB6hQ,8/25/2017,"This place is awesome! I come here on Thursdays with friends after doing a fitness class nearby. And the reason I come here is the $2 sparkling wine during Happy Hour! There is a lot more to like about this place, though. The flatbreads are tasty and filling, the fries are amazing, and I've never seen in crowded. My favorite place to sit is at the bar where you can get quick bubbly refills. The only issue I have with this place is I never know when they're going to close. The sign says Happy Hour ends at 7, but usually they just close the kitchen and keep serving the drink specials. Also sometimes they close at 7:30 and other times at 8. Seems like they just make it up depending on how they feel that night.",5.0,0,0,0
t98lesIs0fleznEnbcAv3g,Rx7Ig5gBISFtGHrviH0cFg,XUnT1W_zRnUtms9svpa-Pw,6/24/2017,"I want to be able to give them 5 stars because so much about this place is wonderful but I can't. Location is perfect for the neighborhood, service is incredibly friendly and the food is really good. The patio is very dog friendly too, a major plus. I've only been for brunch and the b-fast wrap, chicken and avocado toast are delish. I saw someone eating a flatbread and it looked awesome. The infused waters are definitely tasty too.I ding for attention to detail; it's something every time I go - glasses with lipstick stains, a hair in my food (no it wasn't mine) and other little things that kind of add up. I also think the delicious cheesy potatoes that come with most brunch items could be a bit more generous in serving size. I think with a tougher eye from management and staff, this place can earn those last two stars from me. Hutch has so much going for it, they just need to make some adjustments.Reservations at peak times are a must.",3.0,1,0,0
rfnahf7DIKMtc0aFHNGpDw,Rx7Ig5gBISFtGHrviH0cFg,onY0SO_5Zl0IjO6R4-SVrQ,5/19/2017,"Two words: HAPPY HOUR.Honestly - what a bang for your buck, especially for the area.$2-5 drinks (ok fine the champagne isn't exactly dom but it's $2!!!! and cocktails are just $5! come on). And $5 food options! My go to: chicken and avocado flatbread, smoked salmon flatbread, bacon ribs!!!!Keep in mind - smaller restaurant so might not be great for big groups",5.0,2,1,6
qbpchFHU22xAHyyqpPOTzQ,_FBHkdADghdd6r6pX5LL-Q,aRUIGh65ilMeMVoVOAR-Vw,11/8/2017,"I was traveling in Chicago on business and had to be at an office in the area rather early. Almost nothing was open at 6:30 in the morning, and I had almost resigned myself to eating breakfast at Starbucks when I stumbled on this delightful diner.The staff was delightful and the prices were decent. The breakfast burrito I had was also delicious, if a little spicier than I'm used to; not a problem, but maybe not the best choice before an all-day meeting.In short: eat here if you're hungry, you won't regret it.",5.0,1,0,0
M97cfTXah4t9XgrxJWMg4A,_FBHkdADghdd6r6pX5LL-Q,pk3BkDMLOfegDnOZU_B3aw,1/26/2018,"The food was great! I came here with a few budsBut.....I had to wait 20 minutes for my receipt, and then when I did get my receipt, we were only brought one check -_- and we were not even asked if we wanted seperate checks. And then when I did get my check I was charged two extra dollars in my bill. The price of my food was 11.99 and my subtotal was 13.99. When I pointed it out, the response was ""That's what the computer says there's nothing I can do"". The solution to this problem could have been as easy as redoing my receipt, or charging me another menu item that is the same price.  Overall, the whole receipt problem made my lunch suck.",1.0,0,0,0
IgXZ7qCRKEEi_yCNDcmdRQ,_FBHkdADghdd6r6pX5LL-Q,HpavJwxvoBmG3OTAXZo4GQ,1/16/2018,"Good place for an extremely late night/extremely early morning meal. The food is pretty tasty -- I always come here with a big group of friends and try a little bit of what they get and there's never anything I don't like. I recommend any one of the omelettes with pancakes. The quality of the food isn't out of this world, but it's pretty satisfying when you're hungry late at night. The service is a little inconsistent. I came here one night and there weren't many others in the diner, but service was extremely slow. Another night, the diner was pretty full (and I was with a larger party) and we got our food relatively quickly. Not sure what's going on there. TL;DR: Decent diner but nothing special.",3.0,3,0,1
w8a7Ft0o8TzGiVaUid2E0w,_FBHkdADghdd6r6pX5LL-Q,RvvwCDaTs4_vO5LHTeEtSA,11/27/2017,"So, i've been here for lunch and at 4:30 a.m. after a night of drinking and both times i have enjoyed it.Places like this, i usually go with a omlete or skillet. For lunch i had a chicken sandwich which was pretty good. Came here for breakfast/4th meal after a loooong night. I know i had an omlete, no idea which one. It was good. Would recommend for drunk food but also for a place to hit up for breakfast or lunch. I know my co-workers come here for the soup a lot.It is a typical diner, good food, good staff.",3.0,4,3,1
RyOcyBhZTC272OSkcVvIug,_FBHkdADghdd6r6pX5LL-Q,OA7g1ZyXIZSWCk2QkiVb_w,2/15/2018,Great hospitality!! Everyone was so nice and always were making sure we had everything we needed. Our server made sure our coffee was perfect with espresso. The skillets are the way to go. They are huge! Can't wait to go back again. I love the diner vibes.,5.0,0,0,0
qeK7DBL9mpS0PwQr6b3ktA,_FBHkdADghdd6r6pX5LL-Q,ZhkM5Z88ueE-_P5kC2ijSQ,2/27/2018,"Love the place, great food and service. But I gave them 4 stars because as a steak fries lover who was looking forward to real steak fries, i was deceived. What they call steak fries is actually just classic French fries, their is a huge difference and they shouldn't tell people they serve their burgers with steak fries if they don't actually carry steak fries!",4.0,2,0,0
rLBQARf8MAVy86ErKr21PQ,_FBHkdADghdd6r6pX5LL-Q,K_NX1YyYL7tSizZD46BF9A,1/14/2018,Amazing Food & Service came in for the first time and everything was perfect. I highly recommend this spot!Really good for a late night spot,5.0,2,0,0
0wQKbO6nOKUXRianVyhXTw,_FBHkdADghdd6r6pX5LL-Q,JJLxAt1hoObMYDVyFFwCfg,11/3/2017,"Atmosphere is warm and waitstaff are friendly. Freshness and presentation  of food is lacking-- The salmon was okay tasting, but the avocado placed beneath it was clearly not fresh as it was mostly brown. Salmon Eggs Benedict was brought with Egg no longer on the patty and broken.Fruit plate was semi-fresh. Coffee was fine tasting.",3.0,0,0,0
WE0veJr_hzT-SPN7VTVOVQ,_FBHkdADghdd6r6pX5LL-Q,xC5Xy91K0SROJ4WgnGemlQ,2/19/2018,"This place is underrated. It's super clean, and the food is awesome, all day and even late night. Request Crystal, she's awesome. I get carry out a lot, and dine in, sometimes. She always has the order right, and works her ass off- always sweet!",5.0,0,0,0
KRn8WEyp-CrrgF24IJEjAw,_FBHkdADghdd6r6pX5LL-Q,eRwBoJjxQ2FNJSm3d1WmwA,12/9/2017,We were visiting from Atlanta and at our son's recommendation we tried this place on a Saturday morning. The wait time was reasonable (less than 10 minutes) and the wait staff was very friendly and attentive. The food was very good and portions adequate and not expensive by Chicago standards.,4.0,2,0,0
J8rdhJtM223NNP7dfYON8A,_FBHkdADghdd6r6pX5LL-Q,OandAonzKtHZSCgu7XONLQ,12/13/2017,Well I came back to Chicago & I came across this very nice restaurant .... The Griddle 24 .... this place has it all .... the food was outstanding & the customer service was the best .... I saw Mimi was here at this location & I knew I would be treated right .... All the employees were very nice & helpful .... the orders came out very quickly & hot !!!! The Mickey Mouse Pancake were wonderful .....,5.0,2,0,0
8svlNv3O0VUdJZkWAOGuhQ,_FBHkdADghdd6r6pX5LL-Q,gBvcHKZ5gwqpEtd68GzxzQ,11/11/2017,"Just finished working a 25 hour workday. Stopped in and the restaurant was fully staffed...literally 6-8 employees STANDING AROUND TALKING TO EACHOTHER. No one greeted me, so I sat down at the counter. AT LEAST THREE DIFFERENT EMPLOYEES approached the kitchen side of the counter, right where I was sitting; looked me directly in the eyes and walked away without a word.  NOT ONE of your 6-8 lazy, ignorant employees milling about the dining room could greet me or offer me something to drink or even hit me in the head with a menu.FIRST AND LAST time I will ever attempt to patronize your establishment. And I will be sure to spread the word throughout my Chicago Union Local.Have a great day!",1.0,2,0,2
pFUYspWsyUaLnbIMLJsoMw,_FBHkdADghdd6r6pX5LL-Q,ROjKJ0-1Zsa0AdLzq9FRNw,1/5/2018,"I'd passed this place a few months back and bookmarked it. This past holiday weekend it was one of the few spots open so my friends and I went. Got seated right away. Food came out quite quickly. Our waitress was great, very personable and offered her honest opinions about the dishes we inquired about. I got the Tex Mex skillet I believe it was called and it was sooo yummy! All 5 of us were very satisfied with our meal. One of my sisters got the biscuits and gravy, the other a waffle meal; both were very pleased and one is quite picky lol. We'll definitely be back! Prices were decent too.",4.0,4,1,0
bozvw1sMLRXRWLt6I9B6Sw,_FBHkdADghdd6r6pX5LL-Q,HUWPfofYNyttE2NqxAxJlQ,10/12/2016,"Neighborhood place. Happy, it's 24/7. Excellent portions.  So-so Quality and Pricing in progress.CHICKEN WINGS ($8.99) -- $1 per wing. Crunchy. Slightly overcooked as its dry.  Like the slightly sweet ranch dressing.CHILI CHEESE FRIES ($4.99) -- CHILI ingredients are hiding!  Visible Cheese, on top of too thick Fries.FARMERS BROTHERS coffee ($2.75) -- i can't believe they are serving this crap!  Excellent brands are now $3 affordably bottomless.  Rip off!SERVER gives an accommodating SERVICE in a 1-star mentality.  ""It needs more chili."" ""I will make a note of that."" :-(  On the other hand, BUSBOY has a 5-star mentality:  frequent top off on water and coffee, and brown bags for you.  Thank you!NOTE TO GRIDDLE:  change your energy hog pendant lighting to an energy-saver, and maybe provide quality ingredients at reasonable price.I look forward to checking out the $18 overpriced Steak and Eggs.  Preferred price is $15.",3.0,12,5,5
xB7hYSjYvfJxi3nrEf9NJg,_FBHkdADghdd6r6pX5LL-Q,rbVk_X0_tWNyXOsxaYkb8A,10/13/2016,"I think for what they are a ""24 hour diner"", they are doing it well. I like their large menu, breakfast served all day, and the diner staples. Give them a chance to settle into their routine & work out the kinks and this will be a nice late night spot. Almost forgot to mention, I ordered the ""El Chapo Scrambler"" on opening day of Griddle 24 and it was very good.",4.0,6,0,0
e6Fc2UqLRyLTbDrGUtewOA,_FBHkdADghdd6r6pX5LL-Q,BTFCqmefqfUWOs9J_CrrKA,11/12/2017,"Perfect for late night food, the hot chocolate was a little cold. Then i ordered the crazy monkey pancakes, the peanut butter was too overwhelming, but came with four pancakes so worth it for the price. Wouldn't get it again. The Country Skillet was good a mix of everything as far as meat and the portion size was good enough for two people. If your hungry its a perfect spot to come.",3.0,2,0,0
75B-krHoHXpKQDDRBIInCQ,_FBHkdADghdd6r6pX5LL-Q,cTEZ1wR0Z8PA4GJQl4NzdA,3/28/2017,"Stopped here on St. Paddy's Day to grab a drink while waiting for my hubs to get out of a meeting.  We only got drinks here. However, I ordered a Bloody Mary & coffee, as did one of my drinking partners. Another attempted to order an ""Irish coffee"" and there seemed to be some miscommunication. We were able to get a coffee & shot of Jameson.All of our drinks were good- all pretty standard but good. Service at our booth was great even though we just got drinks, our coffee or water was never empty, which is always a plus. It's easy to forget or not be concerned about a table who camps out & just gets drinks, so I appreciate their effort!",4.0,9,2,3
Y652aJE97rFR714SKOll_w,_FBHkdADghdd6r6pX5LL-Q,7CY6P7xIyW8Z4KbDjR7dNg,1/7/2018,"I could literally come here 2x a day for 7days a week! The food is amazing. Breakfast, lunch, soups, pies...you can't go wrong!  I'd give it 10 stars if I could :-)",5.0,2,0,0
MqRQcOPV3hbajSNU4WExfQ,_FBHkdADghdd6r6pX5LL-Q,4qEqli0S2rkF-dhp1Mysdw,3/19/2017,"Very glad that we have another greasy spoon breakfast option near our place. We've been here twice now, and have been pretty satisfied. First, I love that they serve alcohol... Nothing like a mimosa or Bloody Mary with your brunch! I recently had their BBQ chicken tortilla salad and it was delicious. Everything was fresh and the portion was huge ! My boyfriend had a skillet and his only complaint was that the hash browns weren't crispy. The prices are good, the place is clean and the servers are quick. We've thrown this into our weekend brunch list, and would highly recommend to anyone. They've got a great menu, with tons of options and they're much more than just a diner.",4.0,5,1,3
-P2tGyCu4U0wPYPUCHhabA,_FBHkdADghdd6r6pX5LL-Q,j3jaM4FyZPlDZy0m17stlw,9/8/2017,"It's nice to have a diner around River North that has many diner staple meals. It's not bad. You get a LOT for what you order and honestly it's like two meals worth. So that's nice! You might smell like diner food after you walk out, but if you don't mind that then it's worth trying.",3.0,3,3,1
9Xm3s6YRjdg9Em-9w2C7Lg,8vFJH_paXsMocmEO_KAa3w,LHy21bwmCVLcu9cwZsndOA,3/5/2018,"i work close to this location but have not been here in sometime.  i forgot how great malnatis is.   its deep dish but not overly so...great sauce and the personal pan malnati is really great lunch option.  sat at the bar and collin c was bartender, server.  really nice, respectful guy who makes friendly chat in best way possible.  really enjoyable lunch...ill be back with friends again soon...and thx collin c.  great job!i was back and as promised with a friend.  even better than last time just because ive been reminded how delicious and was craving like mad.  do yourselves a favor...go again people.  my friends said thin crust equally delicious in different way...its on the to-do list for sure!",5.0,0,0,0
guU6D417cJbRz0kJJK1pfg,8vFJH_paXsMocmEO_KAa3w,QWxW_pApmpY9iPApC8P-UQ,3/7/2018,"It's all about the dang buttercrust here.  It's flavorful, flaky, and really satisfying.  I prefer the original sausage deep dish (dish deep sausage heh..) vs The Lou, but both were pretty good.  In my opinion, the cheese, sausage patty, and tomato sauce are a step up from Pizzeria Uno.  If I ever come back to Chicago, Lou's would definitely be a place I would revisit. 4 stars.",4.0,3,3,3
uCjlXZbkZgw7aDcXoYtGjA,8vFJH_paXsMocmEO_KAa3w,47qilaS4xZ56n088herclA,3/3/2018,"Location:Lou Malnati's is located in downtown Chicago, IL. I was in town on business and my hosts insisted we give this a try.Vibe:The atmosphere has an old-school vibe, with lots of activity, which was the perfect atmosphere for this business.First Impressions:We did make reservations and were very glad we did. The place was jam packed with people. We were greeted immediately and told our table would be ready in 20 minutes. The nice thing is they provide menus and ask that you place your order before your table is ready.  We did so and then hung out at the bar.  We were seated earlier than the 20 minutes.Food and Drink:We started with a couple of appetizers to include bruschetta and a calzone like dish  Both were very good.  The martinis were also made well.  We each order a different pizza with the intent on sharing and taking the left overs with us. The pizzas were Chicago deep dish and we could have easily shared two pizzas and have been more than satisfied.  The pizzas were both very good but we served at room temperature.  Would have preferred them being hot.  Maybe this was because we had to order prior to being seated?  Not sure why but did not expect that.Overall Experience:The drinks, food and service was very good.  Our waitress was very attentive and extremely nice. This is a fun place to experience and I can recommend giving it a try.Tips:The bar is very small.  Don't plan to hang out for drinks prior to dinner if the place is as busy as it was for us that night.",4.0,0,0,0
JsSpuObhD3Xp_y09AmaK8A,8vFJH_paXsMocmEO_KAa3w,xj4kmVaAsLVr5o_6WYj5LA,2/26/2018,"There is no way I can be at Chicago without trying deep dish pizza, and as a fellow Yelp Elite, how can I miss the opportunity to visit one of the most famous restaurants in Chicago?! *Quick note, if you do plan on ordering their deep dish pizza, expect about a 45 minute wait for your pizza to arrive!Wait/Reservation: They don't take reservations, first come first served. My group and I came here around 5pm on a Saturday evening; we were seated within 20 minutes. I recommend arriving around that time because there's a huge dinner rush by 7pm and the wait could be over an hour!Menu: They offer a good variety of salads, appetizers, and sandwiches, but the star of the show is their deep dish pizza! My roommate and I ordered a personal size ""Malnati Chicago Classic"" which comes with sausage, vine-ripened tomato sauce, and loaded with cheese. I definitely fell in love with this pizza from my first bite. There was a nice cheese pull to it, but I feel it could be stringier if the pizza was a little warmer because I felt that our pizza was left out a little long. Nonetheless, the sausage and tomato sauce goes well with each other. The sauce isn't heavy or overwhelming and I'm honestly very impressed that by how delicious deep dish pizza truly is.I personally feel that the personal is honestly enough to feed one very hungry person. However, I shared it with my roommate because we weren't too hungry. The small is also huge and was enough to feed 3 of my guy friends with one slice remaining. I also got to try their buffalo wings, which were actually very delicious. Their buffalo sauce is very buttery and not too salty or overwhelming. I would recommend this appetizer to anyone!Overall experience here was great, but the customer service was disappointing. Our server was completely overwhelmed and took it out on our table. He would cut us off when we'd try to order more items. And when it was time to pay for the bill, he gave my friend an attitude stating he has a lot of tables to serve and he can't help her. I was appalled by his attitude, I wish he could have said it more nicely, but he did not. We weren't there to make his job harder on him, but his attitude did. Nonetheless, the pizza and wings were amazing and I would definitely come back to try their other ones.",4.0,5,1,0
hYiAt6kqYfBq1rC0cO1HOw,8vFJH_paXsMocmEO_KAa3w,yEnrAGq9PfyK_ZQqB0gP4g,3/6/2018,"I was expecting sooooo much deliciousness... I ate at another deep dish pizza restaurant the other day that was rated 3.5 and loved it... I thought, wow, if this is 3.5 star pizza I can't wait to try this 4 star pizza...sadly, this place didn't live up to the hype I've been reading about. We got the sausage deep dish and a thin cheese crust for the kids. The sausage deep dish had a layer of sauce, sausage, cheese and more sauce. I'm used to pieces of sausage in my pizza and didn't really like the sausage layer that covered the whole pizza. Crust was crispy which I thought I would love, but just didn't do it for me. All in all good pizza, but wasn't great for me.",3.0,1,0,0
4hygySiKx4luMFKuKWaGPw,8vFJH_paXsMocmEO_KAa3w,cnohx8UN5XyC7Evg2zX-3w,2/14/2018,"I believe this is the original location for Lou's. It's ALWAYS busy and you will wait to sit or for pickup or delivery. It's crowded. The seating is not ideal because it's jam packed. There is seating upstairs and downstairs. The drinks are decent. The service is decent. What makes it five stars is the food. The deep dish is not as thick as giordanos but it's much much more delicious. When you get delivery, leave it uncut. It arrives crispy and not soggy. I'm all about Lou's. It's a must try. It's a Chicago favorite. Your friends will love you that are from out of town if you bring them here.",5.0,9,10,3
CLJg9iKsbBQd0R-D2Yea5g,8vFJH_paXsMocmEO_KAa3w,Sf1XAuaLfKdxoD8mFozpPw,2/11/2018,A Chicago staple! This pizza place is fantastic! We came here while in town visiting and choose it because of the high praises it gets. As soon as we walked in I loved the decor. It was unique and featured a lot of Chicago's past. We were sat upstairs in a nice open area that felt casual but had an air of sophistication as well. Our service was super friendly and have us sugestions and information about each option. We ordered the large Italian salad and the traditional deep dish pizza to share. The salad arrived first and was fresh and delicious but the real deal was the pizza! The pizza crust was crispy and flaky when I bit into it. The cheese was delicous and the pepperoni and sausage was very flavorful. I am a huge pizza fan and was blown away by how fresh everything was and how much flavor it all had.This place is truly outstanding and represents Chicago well!,5.0,1,1,0
